Timestamp,CPUUtilization,NetworkIn_MB,NetworkOut_MB,DiskReadBytes_MB,DiskWriteBytes_MB,DiskReadOps,DiskWriteOps,StatusCheckFailed,EBSBurstBalance_MB,EBSVolumeReadBytes_MB,EBSVolumeWriteBytes_MB,EBSVolumeReadOps,EBSVolumeWriteOps,EBSVolumeTotalIOs,EBSConsumedReadOps,EBSConsumedWriteOps,EBSConsumedIOs,EBSConsumedReadBytes_MB,EBSConsumedWriteBytes_MB,MemoryUtilization,DiskQueueLength,Latency_ms,RunningProcesses,ActiveConnections
2/17/2025 13:00,49.83,53.5,40.69,7.93,41.37,326,562,0,67.98,12.76,16.15,182,354,536,151,422,574,13.23,14,35.37,1.14,32.59,74,115
2/17/2025 13:05,50.69,86.55,39.29,6.21,13.56,167,278,0,59.38,8.5,18.58,360,459,819,402,459,861,8.58,21.93,38.62,1.07,39.58,70,176
2/17/2025 13:10,61.61,52.87,52.55,7.8,8.36,353,284,0,26.76,7.44,29.75,322,546,868,355,540,895,6.71,29.18,42.76,1.61,58.57,89,298
2/17/2025 13:15,46.01,79.26,36,20.28,24.34,420,384,0,61.4,16.44,6.78,245,195,440,242,196,438,16.05,6.88,39.17,1.39,69.67,48,56
2/17/2025 13:20,57.09,85.82,49.26,26.68,34.34,555,631,0,30.92,10.95,21.38,202,379,581,220,437,657,11.17,24.91,38.94,0.38,39.6,67,235
2/17/2025 13:25,48.38,43.62,35.45,3.78,8.7,329,144,0,75.66,2.81,21.83,144,480,624,116,393,509,3.29,22.37,35.1,1.25,29.37,71,75
2/17/2025 13:30,58.3,53.3,45.43,7.32,53.25,190,681,0,35.24,7.42,19.18,334,388,722,397,437,835,7.31,18.73,51.92,2.16,64.37,73,76
2/17/2025 13:35,52.43,43.92,13.45,8.5,36.19,225,637,0,35.22,9.49,21.83,366,324,690,397,279,676,9.48,21.03,42.63,2.25,40.22,51,36
2/17/2025 13:40,68.35,38.72,45.08,4.73,33.17,253,561,0,41.62,33.89,14.67,420,395,815,410,390,800,30.25,16.72,54.79,0.67,60.52,101,156
2/17/2025 13:45,59.49,31.16,22.42,12.92,19.26,198,436,0,38.4,20.28,29.63,483,558,1041,465,553,1018,19.17,33.78,42.5,2,32.89,58,196
2/17/2025 13:50,53.48,102.02,49.2,16.85,46.91,233,716,0,62.99,11.42,2.39,310,183,493,261,203,465,12.28,2.12,37.03,1.94,49.46,43,67
2/17/2025 13:55,53.95,61.16,52.81,17.79,32.71,267,484,0,52.5,22.72,14.75,497,324,821,480,288,768,20.63,11.86,38.41,0.83,41.05,77,81
2/17/2025 14:00,54.97,108.69,27.72,8.06,45.01,337,596,0,31,19.84,5.72,271,347,618,255,349,605,21.85,4.7,46.56,2.07,60.15,74,53
2/17/2025 14:05,54.49,102.9,11.99,24.16,28.71,467,371,1,65.72,12.29,11.51,389,316,705,433,259,693,11.13,9.46,46.46,1.2,43.34,57,135
2/17/2025 14:10,50.11,69.34,37.85,12.98,34.45,334,396,0,52.82,18.05,12.74,434,241,675,373,215,588,20.81,12.59,34.62,2.47,37.71,61,88
2/17/2025 14:15,46.66,30.12,45.81,9.83,12.88,243,326,0,49.8,15.75,17.76,209,236,445,213,250,463,17.12,17.16,32.79,1.52,29.33,62,34
2/17/2025 14:20,71.7,91.29,42.85,29.87,42.22,551,669,0,27.38,22.42,20.29,340,422,762,365,356,721,25.81,17,64.35,1,72.41,80,253
2/17/2025 14:25,52.61,87.41,35.53,18.04,30.23,238,399,0,43.35,25.57,11.08,468,306,774,375,350,726,28.21,13.26,45.97,2.6,43.13,50,27
2/17/2025 14:30,56.95,65.13,48.2,16.53,6.21,257,344,0,23.23,5.44,8.84,293,189,482,269,156,425,6.29,7.37,38.8,1.32,52.43,46,118
2/17/2025 14:35,55.26,74.33,18.96,9.65,20.23,201,485,0,64.34,10.08,1.39,186,192,378,152,214,367,9.61,1.53,34.34,2.37,31.47,59,127
2/17/2025 14:40,50.24,64.32,17.78,24.02,13.21,479,276,0,73.46,0.51,0.88,170,201,371,140,193,333,0.54,1.05,31.75,2.14,37.13,63,129
2/17/2025 14:45,51.84,66.29,48.66,16.39,47.69,303,595,0,42.18,17.32,22.32,270,335,605,273,399,673,19.54,20.47,42.45,0.66,48.89,54,136
2/17/2025 14:50,59.97,78.77,31.4,19.67,59.14,323,808,0,20.5,7.46,16.31,183,364,547,189,400,589,6.09,18.78,37.93,1.39,42.15,80,261
2/17/2025 14:55,56.56,70.86,37.79,27.24,18.78,367,457,0,25.57,23.55,23.59,489,459,948,450,459,910,22.56,22.11,47.96,2.16,68.26,51,257
2/17/2025 15:00,53.93,55.99,53.57,6.94,21.85,318,450,0,46.03,13.06,3.71,293,186,479,345,198,543,11.94,4.44,43.87,1.47,41.06,51,81
2/17/2025 15:05,58.92,82.07,25.84,5.82,26.64,339,330,0,36.75,5.47,18.18,255,480,735,219,456,675,4.64,16.81,41.87,1.12,60,84,275
2/17/2025 15:10,47.93,95.18,9.71,14.37,7.35,347,135,0,60.22,17.65,10.95,247,207,454,221,210,432,18.01,8.83,38.93,0.98,49.88,41,137
2/17/2025 15:15,43.83,57.38,41.25,21.73,28.73,437,574,0,53.68,9.86,6.01,252,292,544,216,288,505,9.87,5.5,26.5,1.81,45.01,65,182
2/17/2025 15:20,57.58,67.07,32.95,10.37,53.55,278,823,0,24.26,13.38,17.62,335,344,679,275,386,662,12.54,19.1,37.92,1.98,40.18,78,237
2/17/2025 15:25,58.82,110.2,27.42,15.67,45.47,455,731,0,48.54,24.69,3.66,428,309,737,447,369,816,23.44,3.98,36.17,1.9,45.42,87,100
2/17/2025 15:30,44.81,88,29.26,21.28,13.56,329,423,0,70.01,20.73,17.3,312,461,773,349,525,874,18.13,14.27,32.34,2.08,42.4,38,205
2/17/2025 15:35,49.49,30.71,41.94,9.97,44.78,354,551,0,50.35,21.11,2.15,484,319,803,420,297,718,18.01,1.87,30.48,2.14,31.51,67,199
2/17/2025 15:40,57.18,74.91,55.12,3.99,53.9,249,650,0,23.7,7.98,12.62,196,279,475,200,315,516,9.1,10.56,36.31,1.52,36.95,59,170
2/17/2025 15:45,50.48,74.52,30.05,2.66,13.56,321,233,0,52.64,22.67,15.26,356,256,612,335,260,596,23.46,15.04,37.59,2.5,41.11,63,58
2/17/2025 15:50,55.54,52.87,28.3,22.18,8.18,390,216,0,63.73,7.54,16.17,169,290,459,147,321,468,6.94,16.88,44.76,1.49,48.61,78,156
2/17/2025 15:55,54.97,56.52,39.01,19.15,35.09,328,536,0,34.6,6.26,18.88,311,382,693,356,456,812,6.61,16.07,40,1.62,51.51,69,67
2/17/2025 16:00,52.59,82.15,32.11,23.54,37.14,409,493,0,49.6,9.97,16.82,180,223,403,177,245,423,10.97,19.7,37.87,2.46,35.26,58,174
2/17/2025 16:05,56.49,43.04,28.83,13.64,46.36,409,678,0,61.07,26.68,24.91,557,543,1100,478,564,1043,23.77,20.49,41.58,1.3,43.46,68,281
2/17/2025 16:10,41.23,35.68,12.12,15.96,32.15,339,446,0,75.96,15.71,17.24,329,356,685,354,305,660,17.8,15.55,31.1,0.68,17.16,44,146
2/17/2025 16:15,67.63,77.22,43.12,21.19,46.46,319,571,0,48.49,11.54,24.05,180,392,572,193,322,515,12.46,22.56,59.52,2.88,55.64,80,215
2/17/2025 16:20,43.95,45.69,40.72,19.46,27.73,434,405,0,32.3,11.8,11.07,238,202,440,247,209,456,13.94,11.56,29.48,2.07,34.12,53,46
2/17/2025 16:25,55.24,93.65,34.36,3.79,35.52,177,652,0,29.13,6.62,27.02,222,320,542,178,286,464,7.57,22.13,43.42,2.07,52.51,81,210
2/17/2025 16:30,59.95,59,14.66,5.11,58.17,277,799,0,23.71,9.64,14.1,195,269,464,211,232,443,7.88,14.88,45.04,0.47,33.52,48,204
2/17/2025 16:35,55.68,61.03,16.46,17.4,8.08,425,375,0,49.07,4.81,27.18,317,501,818,340,434,775,4.77,22.05,44.87,0.95,56.63,76,71
2/17/2025 16:40,55.53,54.01,49.89,7.41,48.09,206,545,0,30.23,18.83,0.87,343,165,508,332,141,473,16.67,0.91,45.31,0.46,39.1,76,207
2/17/2025 16:45,59.77,61.9,44.8,4.13,9.98,293,352,0,37.17,24.72,23.18,328,484,812,320,410,731,24.02,25.45,49.78,0.96,57.31,55,110
2/17/2025 16:50,56.65,107.14,33.52,5.39,55.04,247,673,0,56.97,11.41,23.26,270,505,775,272,506,778,11.48,26.89,48.6,2.44,24.08,67,165
2/17/2025 16:55,59.78,74.68,25.39,13.57,19.61,192,481,0,49.9,25.54,21.25,403,313,716,351,290,641,23.07,18.22,45.95,0.91,51.35,69,187
2/17/2025 17:00,58.82,99.15,25.08,25.91,25.01,536,497,0,57.92,6.78,27.69,342,426,768,288,442,731,7.47,28.21,45.27,0.65,45.59,51,118
2/17/2025 17:05,65.24,77.55,31.61,13.83,29.56,344,430,0,35.63,9.85,5.21,314,295,609,286,322,609,9.81,6.1,41.55,1.26,33.94,82,265
2/17/2025 17:10,62.57,89.49,28.27,10.79,45.25,269,567,0,28.09,16.02,21.39,419,312,731,447,299,747,16.71,22.91,47.59,2.18,62.6,65,62
2/17/2025 17:15,53.92,61.57,50.57,25.01,49.69,505,720,0,66.39,12.02,14.19,309,241,550,305,197,502,11.83,13.85,39.9,1.53,56.05,43,256
2/17/2025 17:20,65.76,36.32,29.87,24.43,50.08,528,580,0,40.09,23.19,6.88,340,149,489,345,178,524,26.4,7.35,45.83,2.91,62.11,60,130
2/17/2025 17:25,51.19,86.23,48.07,12.57,9.16,374,213,0,28.24,15.62,24.06,333,442,775,299,456,755,14.87,21.59,31.86,0.7,52.03,75,232
2/17/2025 17:30,42.28,23.28,15.54,7.08,16.05,300,287,0,65.97,5.44,8.19,199,262,461,193,280,473,6.36,7.43,33.63,1.86,45.3,58,87
2/17/2025 17:35,50.16,58.13,27.85,20.44,22.83,288,478,0,64.43,2.69,3.15,81,316,397,68,259,327,2.87,3.09,33.2,1.6,48.12,52,155
2/17/2025 17:40,48.21,29.71,12.58,20.62,23.23,428,361,0,36.46,5.77,10.82,220,182,402,253,149,402,6.64,9.23,34.44,0.89,36.46,65,53
2/17/2025 17:45,58.32,105.17,41.51,27.12,51.55,392,699,0,43.92,16.3,24.81,394,331,725,339,362,701,19.42,29.1,43.17,0.35,40.74,64,198
2/17/2025 17:50,53.21,39.67,16.11,4.33,22.64,184,360,0,69.13,1.4,8.99,271,303,574,312,259,572,1.26,7.82,44.68,2.42,32.44,67,250
2/17/2025 17:55,54.92,103.36,38.35,25.65,28.49,309,462,0,54.01,15.6,0.85,293,258,551,234,298,533,18.53,0.7,48.11,2.2,50.38,57,123
2/17/2025 18:00,48.65,57.16,12.86,4.8,23.31,322,446,0,73.76,6.13,20.8,270,350,620,300,388,688,5.42,23.14,33.7,1.11,54.1,62,57
2/17/2025 18:05,55.52,68.11,15.5,18.91,48.58,440,541,0,52.09,17.19,15.58,445,324,769,379,277,656,20.13,17.45,34.16,0.97,37.02,69,113
2/17/2025 18:10,51.2,42,38.84,18.56,25.62,393,551,0,37.63,8.85,4.67,255,257,512,276,247,524,7.79,4.59,38.91,1.74,53.74,47,239
2/17/2025 18:15,59.68,96.37,31.28,23.12,10.38,340,399,0,33.58,8.7,8.78,358,223,581,329,266,595,10.09,7.13,38.45,2.7,56.89,82,247
2/17/2025 18:20,59.72,118.69,12.66,16.93,55.1,264,650,0,39.26,18.2,7.63,388,130,518,445,104,549,21.18,8.02,49.66,1.2,45.44,55,244
2/17/2025 18:25,51.98,98.22,35.43,22.28,22.27,461,501,0,45.04,6.54,11.91,136,292,428,154,302,456,7.23,9.83,43.55,2.09,46.73,56,39
2/17/2025 18:30,53.71,71.68,41.25,6.17,17.28,273,377,0,37.96,3.27,22.85,195,396,591,216,409,625,3.42,20,33.63,0.69,52.31,57,134
2/17/2025 18:35,60.13,70.5,47.16,5.4,43.58,142,679,0,54.4,4.9,28.93,193,406,599,221,451,673,5.1,27.43,46.66,2.07,43.48,82,53
2/17/2025 18:40,48.54,86.07,48.52,23.11,21.13,517,455,0,58.53,14.64,14.96,259,246,505,257,220,477,14.63,16.63,37.67,0.83,34.79,49,48
2/17/2025 18:45,57.91,50.1,31.29,8.15,15.12,144,285,0,60.28,1.25,1.91,121,153,274,130,135,266,1.01,2.16,45.82,0.59,25.69,60,124
2/17/2025 18:50,51.96,80.27,17.12,12.73,26.13,195,348,0,44.91,4.17,12.11,204,174,378,164,175,340,3.85,13.75,38.4,0.76,20.08,72,94
2/17/2025 18:55,60.34,105.13,31.32,11.64,36.36,310,418,0,57.62,15.73,6.47,232,121,353,271,144,416,15.03,7.72,43.45,2.49,43.9,56,200
2/17/2025 19:00,60.9,54.71,42.54,5.52,16.67,210,281,0,19.93,26.24,14.85,476,336,812,406,315,722,24.07,11.97,41.13,2.03,36.77,73,98
2/17/2025 19:05,56.52,35.48,31.5,6.7,49.31,159,572,0,31.19,18.16,17.38,464,462,926,395,382,778,21.45,19.98,38.55,2.17,33.71,83,30
2/17/2025 19:10,54.8,46.45,24.17,5.93,33.2,326,489,0,55.07,19.43,14.45,377,383,760,386,377,763,15.84,12.19,37.76,0.73,40.61,67,194
2/17/2025 19:15,55.14,109.26,11.89,13.5,22.35,287,516,0,49.93,23.02,9.01,300,201,501,297,213,510,25.53,7.69,34.66,2.69,55.13,53,128
2/17/2025 19:20,53.59,104.26,21.97,11.19,7.44,384,302,0,23.42,14.39,16.54,401,430,831,405,389,794,14.03,16.79,35.28,1.37,45.39,72,241
2/17/2025 19:25,53.45,71.51,21.95,10.02,24.08,351,476,0,58.7,23.97,4.02,497,93,590,415,88,503,27.46,4.08,40.05,0.53,34.45,47,38
2/17/2025 19:30,54.59,63.34,23.66,21.08,12.91,457,340,0,26.81,1.55,4.11,201,340,541,205,313,519,1.4,4.92,48.92,1.73,38.45,74,206
2/17/2025 19:35,49.53,56.63,46.91,7.35,26.95,142,564,0,29.69,10.23,6.84,382,320,702,415,360,776,10.1,6.19,33.19,0.29,39.91,61,237
2/17/2025 19:40,59.33,103.25,31.3,25.88,54.52,504,597,0,52.05,2.21,6.16,296,230,526,319,199,518,2.62,5.18,45.99,2.4,37.42,82,94
2/17/2025 19:45,62.05,44.48,14.87,26.4,17.45,425,440,0,23.76,21.42,8.21,331,134,465,390,155,545,25.19,7.39,51.55,1.28,45.65,73,167
2/17/2025 19:50,51.82,97.91,16.62,18.55,51.19,309,562,0,51.85,19.97,22.8,428,481,909,422,509,931,19.48,19.04,39.51,0.86,30.04,60,94
2/17/2025 19:55,55.6,60.4,21.48,19.42,26.84,375,468,0,26.44,18.45,0.99,260,276,536,211,292,503,15.35,1.09,38.3,1.98,49.51,55,78
2/17/2025 20:00,35.37,27.74,24.84,14.39,17.99,372,296,0,54.45,17.47,13.53,404,285,689,364,320,684,16.35,11.13,27.22,1.1,37.03,50,144
2/17/2025 20:05,37.97,35.09,23.01,4.75,35.81,259,454,0,45.34,0.67,11.21,109,194,303,102,156,259,0.6,12.34,30.42,1.22,27.67,49,24
2/17/2025 20:10,39.03,68.73,16.42,10.65,20.23,198,474,0,82.32,4.63,10.61,232,247,479,230,213,443,4,9,26.11,0.82,40.21,49,105
2/17/2025 20:15,42.5,82.76,30.2,6.68,36.4,237,550,0,52.7,10.72,9.31,239,265,504,262,301,563,11.05,9.5,27.56,2.08,20.53,41,75
2/17/2025 20:20,42.98,56.18,29.99,10.03,29.93,327,517,0,79.65,11.28,18.61,265,304,569,301,247,548,11.85,19.13,32.38,0.71,32.23,38,125
2/17/2025 20:25,37.99,53.77,34,9.58,17.9,290,282,0,77.38,16.23,1.7,421,185,606,499,185,685,18.15,1.63,34.12,0.33,37.76,41,172
2/17/2025 20:30,43.52,54.53,13.65,3.23,11.88,318,198,0,54.29,5.04,20.05,310,430,740,326,472,799,5.27,21.78,31.74,1.39,25.15,61,50
2/17/2025 20:35,36.05,70.99,29.21,2.4,7.07,90,361,0,81.77,13.79,3.34,252,304,556,292,361,654,14.42,3.8,30.2,0.42,17.27,33,151
2/17/2025 20:40,36.65,62.74,34.9,15.67,14.16,236,357,0,80.59,16.51,18.16,282,336,618,291,324,615,13.64,16.31,27.42,1.11,30.74,52,97
2/17/2025 20:45,37.27,31.22,36,17.13,15.73,415,346,0,49.84,2.56,0.86,193,183,376,183,210,393,3.02,0.7,23.38,0.2,33.91,30,164
2/17/2025 20:50,41.22,82.4,12.14,15.59,20.64,229,256,0,81.37,15.08,14.31,308,308,616,253,316,569,17.04,15.52,25.14,0.34,25.91,40,158
2/17/2025 20:55,40.54,78.72,15.64,20.15,25.22,449,342,0,65.85,16.34,10.83,310,302,612,353,286,640,15.45,10.8,27.22,1.68,43.2,56,167
2/17/2025 21:00,38.55,43.55,27.41,15.87,18.18,277,268,0,42.56,2.77,3.38,210,223,433,217,228,446,2.36,3.09,23.77,0.7,23.76,51,162
2/17/2025 21:05,34.43,35.82,23.78,15.89,5.93,394,302,0,43.43,16.8,16.09,242,377,619,205,306,512,17.59,14.55,26.89,0.44,26.31,51,131
2/17/2025 21:10,42.11,36.63,11.95,13.09,8.53,392,191,0,41.49,2.78,20.92,88,387,475,82,338,421,2.25,20.41,35.65,0.9,30.35,56,123
2/17/2025 21:15,37.95,32.33,35.16,10.35,4.27,182,129,0,51.53,5.34,17.17,104,244,348,119,246,366,4.9,19.83,27.69,1.24,16.62,40,183
2/17/2025 21:20,36.75,62.86,32.88,10.03,24.22,326,434,0,42.94,15.49,10.44,221,377,598,237,413,651,13.22,11.28,26.58,0.35,16.9,40,152
2/17/2025 21:25,32.46,37.82,27.73,7.66,4.39,362,116,0,44.21,12.33,8.57,408,171,579,438,176,615,10.74,7.19,21.54,0.59,28.8,48,137
2/17/2025 21:30,42.97,59.43,31.83,18.54,13.4,375,410,0,82.81,14.6,7.22,324,222,546,335,198,534,14.55,5.86,30.19,0.42,16.79,36,87
2/17/2025 21:35,36.52,66.58,21.37,7.96,14.99,307,436,0,91.95,9.53,3.63,392,168,560,418,140,558,10.48,4.06,32.39,0.96,30.03,33,61
2/17/2025 21:40,39.07,45.58,37.46,10.86,37.68,272,619,0,77.6,6.16,13.45,140,334,474,131,318,449,6.86,14.3,32.03,1.61,37.6,33,24
2/17/2025 21:45,37.16,27.2,14.77,17.43,36.02,275,492,0,84.04,15.42,3.4,267,271,538,260,311,571,13.02,3.71,31.16,1.56,21.79,35,112
2/17/2025 21:50,47.32,51.78,16.6,14.32,44.48,270,672,0,42.8,12.21,17.11,214,351,565,217,390,607,12.83,18.92,34.7,1.58,39.39,54,201
2/17/2025 21:55,36.19,64.33,9.1,6.97,28.16,294,395,0,46.46,9.43,0.8,352,164,516,368,186,554,9.34,0.95,21.84,0.69,20.23,34,97
2/17/2025 22:00,34.8,69.19,9.69,16.78,25.35,248,459,0,73.04,0.86,11.49,70,350,420,66,297,363,0.8,11.9,27.71,0.37,26.06,49,41
2/17/2025 22:05,39.24,47.83,38.12,15.54,22.75,403,328,0,31.48,4.74,2.66,311,241,552,339,224,563,4.25,2.38,26.4,1.95,30.32,44,63
2/17/2025 22:10,40.33,67.5,39.11,18.62,36.44,355,587,0,87.35,16.92,8.37,342,258,600,320,292,613,20.05,9.06,29.58,1.43,21.34,39,100
2/17/2025 22:15,44.11,34.94,43.16,2.26,34.87,165,558,0,63.89,10.61,5.4,338,144,482,283,120,404,8.98,4.96,34.25,1.43,37.83,44,127
2/17/2025 22:20,39.23,65.18,35,18.72,24.31,239,368,0,84.36,14.52,9.22,284,250,534,250,217,467,14.4,10.03,29,0.23,25.43,42,144
2/17/2025 22:25,41.22,53.3,11.97,18.66,18.14,455,424,0,37.06,11.07,11.91,249,287,536,201,241,443,9.49,13.55,34.01,1.91,42.29,59,93
2/17/2025 22:30,44.54,71.43,28.86,2.25,13.59,251,331,0,58.7,12.33,21.78,216,372,588,200,327,527,11.45,25.89,39.47,1.66,24.25,38,149
2/17/2025 22:35,45.25,39.21,41.06,19.68,35.07,321,608,0,43.76,1.76,2.17,194,108,302,210,117,327,1.89,2.2,31.46,0.84,32.47,44,145
2/17/2025 22:40,39.02,72.1,28.52,17.75,17.5,407,350,0,37.12,17.42,7.35,473,269,742,393,279,673,14.68,7.93,29.87,1.22,27.75,37,93
2/17/2025 22:45,40,71.2,13.1,2.38,32.35,300,530,0,64.36,12.71,18.07,412,316,728,363,340,704,14.25,19.28,28.73,1.39,34.16,50,152
2/17/2025 22:50,39.32,73.41,31.64,7.31,17.51,159,439,0,44.99,12.07,7.23,237,144,381,208,133,342,12.68,7.74,32.49,0.77,40.52,37,171
2/17/2025 22:55,42.98,52.3,40.31,17.51,6.69,321,234,0,28.53,2.5,15.19,307,305,612,298,271,569,2.59,14.52,28.34,1.59,47.03,40,193
2/17/2025 23:00,41.03,74.6,31.71,7.73,16.52,128,244,0,50.32,16.05,5,259,131,390,292,151,444,18,5.14,28.34,0.24,29.23,55,100
2/17/2025 23:05,35.13,17.69,23.02,11.11,15.45,230,223,0,86.26,15.24,9.66,398,173,571,355,149,505,16.12,10.18,23.32,0.55,45.79,46,117
2/17/2025 23:10,39.34,76.33,23.64,13.93,11.61,431,367,0,35.74,1.91,1.96,216,81,297,180,66,247,1.99,1.61,29.88,0.21,31.26,58,57
2/17/2025 23:15,35.62,68.63,29.37,3.24,24.73,252,404,0,82.63,8.26,9.06,222,166,388,256,198,454,7.78,7.6,21.69,0.79,14.78,37,31
2/17/2025 23:20,39.62,32.58,11.74,18.7,34.74,272,525,0,55.99,13.55,7.46,367,138,505,366,137,503,11.67,6.04,33.38,1.77,28.32,39,85
2/17/2025 23:25,40.69,21.77,30.96,3.69,11.42,104,412,0,65.06,3.82,11.01,208,298,506,189,352,542,4.56,9.13,27.96,0.51,41.91,59,189
2/17/2025 23:30,38.36,29.46,29.55,16.05,35.57,308,649,0,71.8,17.14,5.55,287,344,631,293,389,682,18.5,5.02,23.49,1.4,27.03,44,134
2/17/2025 23:35,45.88,87.33,42.76,18.66,36.04,291,525,0,44.36,8.33,14.87,325,261,586,309,233,543,8.66,12.36,33.19,0.63,46.58,47,176
2/17/2025 23:40,41.95,64.33,25.42,7.21,6.97,253,243,0,36.21,18.77,4.06,437,280,717,467,327,795,15.47,4.25,34.88,1.3,36.79,48,166
2/17/2025 23:45,36.02,58.26,22.66,6.8,29.81,128,577,0,56.57,15.43,12.67,372,234,606,342,252,595,13.5,12.37,29.15,0.8,37.97,36,154
2/17/2025 23:50,41.82,58.15,24.49,7.77,26.76,247,331,0,65.32,5.38,11.84,186,272,458,204,303,507,4.55,11.84,30.23,1.98,28.11,59,132
2/17/2025 23:55,45.15,35.16,19.66,7.5,11.43,367,215,0,30.37,2.38,10.33,310,247,557,302,201,504,2.14,11.74,36.45,1.76,26.48,63,93
2/18/2025 0:00,44.29,83.25,40.79,3.12,35.01,210,575,0,57,20.36,7.98,269,334,603,268,283,551,17.72,7.53,26.97,1.87,17.44,43,69
2/18/2025 0:05,38.11,45.73,22.21,11.78,6.68,308,275,0,44.65,16.14,0.73,217,127,344,234,103,337,14.27,0.76,24.91,0.35,29.86,37,56
2/18/2025 0:10,39.86,25.11,31.58,3.18,26.62,317,495,0,59.04,2.68,11.91,265,238,503,269,225,495,2.3,13.78,28.05,1.72,33.22,33,21
2/18/2025 0:15,33.44,63.97,18.35,15.37,25.94,254,374,0,77.48,5.43,2.64,342,198,540,371,217,589,5.89,2.65,27.01,0.52,20.26,28,160
2/18/2025 0:20,41.41,38.11,23.3,10.09,39.37,285,653,0,56.4,7.11,13.76,252,244,496,205,265,471,6.73,12.29,32.33,0.23,38.05,41,184
2/18/2025 0:25,39.36,20.47,13.54,16.33,13.22,412,361,0,76,5.14,4.38,203,116,319,240,123,364,5.06,3.61,26.18,0.6,24.48,46,127
2/18/2025 0:30,39.02,68.08,16.17,12.97,10.05,363,326,0,63.29,13.9,9.4,334,325,659,293,354,647,13.46,8.8,24.87,0.52,33.86,37,141
2/18/2025 0:35,38.98,39.93,24.87,15.76,34.13,301,594,0,43.08,17.06,19,322,308,630,355,305,660,16.95,21.23,29.25,0.41,13.47,48,71
2/18/2025 0:40,42.51,33.44,26.32,16.45,8.93,294,382,0,52.66,16.71,16.61,419,300,719,359,305,665,19.7,16.06,27.61,2.01,46.39,37,113
2/18/2025 0:45,40.95,64.86,17.26,13.88,23.62,382,348,0,82.53,15.36,4.69,447,269,716,370,301,671,14.89,5.12,31.33,0.58,30.7,54,125
2/18/2025 0:50,40.86,27.42,12.28,2.33,38.22,258,483,0,88.44,2.41,9.24,305,335,640,291,370,661,2.68,9.61,29.2,0.37,27.51,37,113
2/18/2025 0:55,38.61,32.18,19.43,18.5,32.62,385,377,0,75.15,8.54,1.05,225,281,506,209,266,475,10.08,1.08,26.12,1.77,45.71,38,124
2/18/2025 1:00,42.1,39,33.2,12,10.76,179,187,0,31.99,5.7,17.47,172,468,640,150,378,528,5.43,15.61,28.91,0.83,25.61,62,167
2/18/2025 1:05,40.35,32.93,18.53,2.73,24.79,313,443,0,69.31,4.9,15.82,252,250,502,272,274,546,5.2,13.41,30.56,1.25,36.71,42,59
2/18/2025 1:10,37,60.18,15.07,13.63,10.27,338,313,0,37.27,12.18,15.23,219,360,579,212,333,546,12.24,14.65,30.58,0.84,34.95,49,123
2/18/2025 1:15,36.26,67.29,12.13,6.7,25.95,293,311,0,54.81,8.14,15.77,286,247,533,251,291,542,6.62,14.47,24.44,1.53,23.87,33,158
2/18/2025 1:20,39.17,71.34,21.46,2.61,21.57,116,435,0,61.21,4.37,16.57,172,432,604,196,412,608,5.2,17.4,34.6,0.57,45.64,39,38
2/18/2025 1:25,41.27,53.23,13.27,19.73,22.97,251,436,0,81.67,17.65,14.55,263,261,524,290,234,524,20.63,13.23,34.18,0.45,39.25,56,72
2/18/2025 1:30,35.48,39.94,19.82,3.6,28.8,171,482,0,62.37,12.91,15.85,413,310,723,460,299,759,12.83,18.5,27.68,0.81,29.25,42,60
2/18/2025 1:35,41.6,51.05,16.07,15.69,19.3,265,420,0,72.26,16.57,15.63,450,383,833,517,390,908,16.38,15.18,30.99,2.05,52.31,45,151
2/18/2025 1:40,32.95,56.33,24.44,11.55,30.18,213,389,0,48.46,3.7,9.54,228,375,603,267,417,684,3.52,8.18,23.72,1.58,14.6,26,92
2/18/2025 1:45,37.1,72.01,23.4,3,8.03,272,165,0,64.52,17.8,10.4,291,298,589,334,264,599,14.27,9.73,28.17,1.08,8.28,54,61
2/18/2025 1:50,34.72,54.9,22.08,13.89,21.68,379,494,0,60.14,9.85,13.27,154,374,528,155,356,512,11.09,11.16,22.4,1.63,11.55,33,124
2/18/2025 1:55,39.59,48.68,8.09,15.73,4.57,355,120,0,60.99,16.23,6.31,419,312,731,472,361,833,17.44,5.08,31.42,0.86,30.56,41,166
2/18/2025 2:00,37.21,54.29,16.4,4.8,11.62,302,371,0,88.83,15.65,2.33,375,87,462,382,92,474,12.6,2.69,30.66,1.81,36.28,40,84
2/18/2025 2:05,41.63,62.2,11.66,2.25,14.24,116,236,0,86.73,12.08,11.51,235,362,597,217,317,534,13.09,9.46,26.39,0.35,42.94,40,28
2/18/2025 2:10,40.48,79.83,39.33,4.27,9.72,187,368,0,48.34,4.1,14.04,288,249,537,236,206,443,3.78,13.87,34.58,0.22,34.75,42,171
2/18/2025 2:15,42.56,73.35,38.2,11.91,22.27,408,397,0,75.01,21.14,13.11,313,307,620,368,303,672,24.97,13,32.68,0.58,40,34,96
2/18/2025 2:20,43.32,35.76,24.19,20.09,7.02,399,252,0,82.94,3.29,4.88,273,271,544,326,267,594,2.68,4.99,38.78,0.37,39.09,60,144
2/18/2025 2:25,39.41,64.3,15.02,13.24,17.37,286,255,0,89.26,7.19,12.68,154,378,532,172,433,606,6.57,11.86,26.56,1.38,30,36,174
